SK_ID_CURR,TARGET
100410,0.0
101438,0.0
101502,0.0
101558,0.0
101609,0.0
101683,0.0
101760,0.0
101836,0.0
102022,0.0
102343,0.0
102534,0.0
102585,0.0
102988,0.0
103052,0.0
103138,0.0
103161,0.0
103275,0.0
103593,1.0
103655,0.0
105135,0.0
105614,1.0
105714,1.0
105717,0.0
106230,0.0
106285,0.0
106510,0.0
106616,0.0
106693,0.0
106893,0.0
107183,0.0
107322,0.0
107464,0.0
107733,0.0
108162,0.0
108272,0.0
108491,0.0
108505,0.0
108636,1.0
108660,0.0
108881,0.0
109075,0.0
109416,0.0
109498,0.0
109611,0.0
109717,0.0
110023,0.0
110037,0.0
110172,0.0
110186,1.0
110350,0.0
110567,0.0
110597,0.0
110631,0.0
110922,0.0
110973,0.0
110984,0.0
111061,0.0
111350,0.0
111514,0.0
111740,0.0
111863,0.0
112578,0.0
112762,0.0
113484,0.0
113497,0.0
113529,0.0
113623,0.0
113857,0.0
113868,0.0
113997,0.0
114079,0.0
114727,0.0
114738,0.0
115208,0.0
115242,0.0
115253,0.0
115578,0.0
115593,1.0
116014,0.0
116183,0.0
116197,0.0
116237,0.0
116625,1.0
117136,0.0
117438,0.0
117593,0.0
117678,1.0
117718,0.0
117757,0.0
118013,0.0
118027,0.0
118422,0.0
118623,0.0
119056,0.0
119183,0.0
119260,0.0
119471,0.0
119528,0.0
119734,0.0
119777,0.0
119781,0.0
120082,0.0
120167,0.0
120230,0.0
120301,0.0
120444,0.0
120534,0.0
120898,0.0
121486,0.0
122428,0.0
122449,0.0
122531,1.0
123104,0.0
123652,0.0
123687,0.0
123803,0.0
123805,0.0
123913,0.0
124103,1.0
124244,1.0
124491,0.0
124495,0.0
124529,0.0
124594,0.0
124784,0.0
124811,0.0
125043,0.0
125894,0.0
126255,0.0
126591,0.0
126905,1.0
127262,0.0
127598,1.0
127664,0.0
127726,0.0
127742,0.0
127843,0.0
127879,0.0
128096,0.0
128299,0.0
128520,0.0
128593,0.0
128750,0.0
129034,0.0
129124,0.0
129283,0.0
129366,0.0
129460,0.0
129754,0.0
129999,0.0
130059,0.0
130609,0.0
130720,0.0
131127,0.0
131146,0.0
131459,1.0
131623,0.0
131679,0.0
131745,0.0
132083,0.0
132235,0.0
132376,0.0
132398,1.0
132536,0.0
132784,1.0
132907,0.0
132960,1.0
133082,0.0
133086,1.0
133357,0.0
133431,0.0
133518,0.0
133975,0.0
134078,0.0
134371,0.0
134641,0.0
134677,0.0
134745,0.0
134874,0.0
134923,0.0
134990,0.0
135088,1.0
135213,0.0
135357,0.0
135487,0.0
135647,0.0
135732,0.0
135896,0.0
135901,1.0
136327,0.0
136560,0.0
136783,1.0
136807,0.0
137004,0.0
137034,0.0
137212,0.0
137627,0.0
137963,0.0
138010,0.0
138257,0.0
138393,0.0
138568,0.0
138682,0.0
138957,0.0
139433,0.0
139743,0.0
139940,0.0
140639,0.0
140657,0.0
140959,0.0
141096,0.0
141446,0.0
141508,0.0
142095,0.0
142226,0.0
142391,0.0
142983,0.0
143111,0.0
143245,1.0
143407,0.0
143474,0.0
143658,0.0
143848,0.0
143953,0.0
144294,0.0
144310,0.0
144340,0.0
144399,0.0
144431,0.0
144466,0.0
144542,0.0
145073,0.0
145096,0.0
145377,0.0
145450,0.0
145671,0.0
145913,0.0
145965,0.0
146218,0.0
146280,0.0
146414,0.0
146572,0.0
146695,1.0
146772,0.0
146879,0.0
146962,0.0
147004,0.0
147058,0.0
147434,0.0
147637,0.0
147648,0.0
147769,0.0
147915,0.0
148009,0.0
148155,0.0
148162,0.0
148184,0.0
148262,1.0
148273,0.0
148337,0.0
148413,0.0
148608,0.0
148687,0.0
148737,0.0
149199,0.0
149494,0.0
149620,0.0
149830,0.0
149977,0.0
150435,0.0
150483,0.0
151294,0.0
151332,0.0
151460,0.0
151641,0.0
151660,0.0
152018,0.0
152112,0.0
152449,0.0
152575,0.0
152772,0.0
152950,0.0
153138,0.0
153143,1.0
153213,0.0
153268,1.0
153694,0.0
154092,0.0
154521,0.0
154584,0.0
154622,0.0
154805,0.0
154897,0.0
155370,0.0
155461,0.0
155605,0.0
155614,0.0
155617,0.0
155826,1.0
155881,0.0
156206,0.0
156607,1.0
156763,0.0
156873,0.0
157209,0.0
157498,0.0
157602,0.0
157783,0.0
157794,0.0
157816,0.0
158130,0.0
160062,0.0
160156,0.0
160334,0.0
160480,0.0
160619,0.0
160833,0.0
160835,0.0
161360,0.0
161610,0.0
161666,0.0
161693,0.0
161749,0.0
161775,0.0
161869,0.0
162188,0.0
162219,0.0
162269,0.0
162338,0.0
162364,0.0
162600,0.0
162763,0.0
162857,0.0
163061,0.0
163255,0.0
163295,0.0
163664,0.0
163769,0.0
163937,0.0
164306,0.0
164519,0.0
165588,0.0
165655,0.0
165790,0.0
165873,0.0
165891,0.0
165930,0.0
166289,0.0
166341,0.0
166608,0.0
166804,0.0
166879,0.0
166955,0.0
167047,1.0
167173,0.0
167200,0.0
167250,1.0
167511,1.0
167532,0.0
167590,0.0
167870,0.0
168183,0.0
168342,0.0
168428,0.0
168434,0.0
168786,0.0
168838,1.0
168991,0.0
169234,0.0
169277,0.0
169619,0.0
169939,0.0
170060,0.0
170201,0.0
170416,0.0
170594,0.0
170848,0.0
170960,0.0
171111,0.0
171206,0.0
171281,0.0
171312,0.0
171386,0.0
171459,0.0
171840,0.0
171881,0.0
172042,0.0
172140,0.0
172334,0.0
172418,0.0
172669,0.0
172819,1.0
173255,0.0
173741,0.0
173790,0.0
173935,0.0
174084,0.0
174090,0.0
174332,1.0
174358,0.0
174641,0.0
174739,0.0
174931,0.0
174948,0.0
175501,0.0
175540,0.0
175726,0.0
175811,1.0
176057,0.0
176318,0.0
176324,0.0
176841,0.0
177171,1.0
177907,0.0
177945,0.0
